RGD symbol	NCBI gene ID	Gene Synonym
Rhox2	363439	Rhox3
Rhox2	298353	Rhox3
Bhlha15	25334	bHlH
Bhlha15	25334	Bhlhb8
Bhlha15	25334	MIST-1
Bhlha15	25334	Mist1
Actr1b	316333	LOC316333
Actr1b	316333	MGC116310
Tecpr1	304285	LOC304285
Tecpr1	304285	MGC124730
Tecpr1	304285	RGD1306873
		
Brms1l	100910898	LOC299053
Brms1l	299053	LOC299053
Rhox5	24631	Pem
Dxo	361799	Dom3z
Dxo	361799	MGC95256
		
Ncf1	114553	Ncf-1
Ncf1	114553	p47phox
		
LOC100364002	100364002	
	680959	
Opn4	192223	
		
		
		
Kcnk12	64119	THIK-2
Kif18b	303575	LOC303575
Kif18b	303575	MGC116269
Kif18b	303575	RGD1310360
Brpf3	309647	LOC309647
Glrx	64045	Glrx1
Glrx	64045	Grx
		
Arpc2	301511	LOC301511
Arpc2	301511	p34-ARC
Arpc2	301511	p34Arc
Ifitm7	288244	LOC288244
Shank1	78957	Shank1a
Shank1	78957	Spank1
Shank1	78957	Sstrip
Fam115e	494321	Eapa2
Fam115e	494321	MGC72615
Fam115e	494321	Tcaf3
Olr1730	408031	MOR249-2
Olr1730	408031	Or30
Olr1730	408031	ratchr20-1246310-1247263_ORF
Olr1730	294187	MOR249-2
Olr1730	294187	Or30
Olr1730	294187	ratchr20-1246310-1247263_ORF
		
		
	305850	
RGD1565059	499630	LOC499630
Skiv2l	294260	
Rbmx2	367930	LOC367930
Rbmx2	367930	RGD1562693
Kmt2c	502710	LOC502710
		
Fubp3	362106	LOC362106
Fubp3	362106	Marta2
Fubp3	362106	MGC125009
Pnpla1	361812	LOC361812
		
Mcc	307449	LOC307449
Mcc	307449	RGD1561988
Ect2	361921	LOC361921
		
	689561	
		
		
		
Shank3	59312	Prosap2
		
	367313	
Morc3	304074	LOC304074
Morc3	304074	Zcwcc3
Enox2	302817	Cova1
Enox2	302817	LOC302817
Enox2	302817	RGD1563643
Pip4p2	362490	LOC362490
Pip4p2	362490	MGC114565
Pip4p2	362490	RGD1306225
Pip4p2	362490	Tmem55a
Stxbp4	303443	LOC303443
		
		
		
Cox11	690300	LOC100910689
Cox11	690300	LOC103693419
Cox11	103693419	LOC100910689
Cox11	103693419	LOC103693419
		
		
Lamp1	25328	LAMP-1
Lamp1	25328	LGP-120
Lamp1	25328	LGP120
Pxt1		LOC100360640
Vwa3b	501126	LOC501126
Vwa3b	501126	MGC156769
Dgat2l6	678749	LOC678749
Kctd20	294307	LOC294307
Kctd20	294307	RGD1309887
Tie1	89806	
Lrrc4c	311236	LOC311236
Lrrc4c	311236	RGD1311013
	405405	
		
	414786	
Awat1	679520	Dgat2l3
Awat1	679520	LOC679520
Stk38	361813	LOC361813
Stk38	361813	MGC109574
LOC682831	682831	
Comp	25304	
LOC100912373	100912373	LOC689147
		
Pno1	289809	LOC289809
Sec24b	295461	LOC295461
		
Wdr92	498418	LOC498418
Wdr92	498418	RGD1563863
Rxrb	361801	RXR-beta
Cstf3	362178	LOC362178
Cstf3	362178	MGC156746
Ppp3r1	29748	
Supt16h	305851	LOC305851
		
Arhgap36	302819	LOC302819
Arhgap36	302819	RGD1565967
Serpinc1	304917	LOC304917
LOC100909830	103690064	
LOC103690064	103690064	
Gucy1a2	66012	LOC497842
Mrps18b	294230	Ptd017
		
Sgsm2	303304	LOC303304
Sgsm2	303304	Rutbc1
		
		
		
		
		
Srsf3	361814	LOC361814
Srsf3	361814	Sfrs3
Olr1733	309583	ratchr20-1291348-1290419_ORF
		
Trim21	308901	LOC308901
Unc45b	303373	Cmya4
Unc45b	303373	LOC303373
		
		
Frmd7	302826	LOC302826
Frmd7	302826	RGD1562057
		
Mctp1	309928	LOC309928
Mctp1	309928	Mctp1-ps1
Mctp1	309928	RGD1305199
		
Gtf2ird2	288606	LOC288606
Gtf2ird2	288606	RGD1307435
Gtf2ird2	288606	RGD1566086
		
		
		
		
Trdn	59299	
Rrn3	304714	LOC304714
Rrn3	304714	RGD1305001
Fbxo11	301674	Vit1
Msh6	100360342	LOC100360342
Ppil1	309651	LOC309651
Ppil1	309651	MGC116359
		
Olr1734	406018	
		
		
Lemd2	108348120	
LOC108348120	108348120	
Lemd2	361807	
LOC108348120	361807	
Olr1735	294190	Or15
Olr1735	294190	ratchr20-1349773-1350699_ORF
Lmtk2	304286	LOC304286
Hmcn1	289094	LOC289094
Hmcn1	289094	RGD1564772
Slc33a1	64018	AT-1
		
		
		
		
Mln	100126231	
Grm4	24417	mGluR4
Insr	24954	IR
Slfn5	303377	LOC303377
Arhgap24	305156	DR-NR#2
Arhgap24	305156	LOC305156
Zic3	367944	LOC367944
Zic3	367944	RGD1561261
		
Cfb		Bf
Cfb		Da1-24
Cfb		MGC94594
		
Il25	501996	LOC501996
Il25	501996	RGD1561632
		
LOC103690302	103690302	LOC293922
LOC103690302	103690302	RGD1565592
Aff2	103690302	LOC293922
Aff2	103690302	RGD1565592
LOC103690302	293922	LOC293922
LOC103690302	293922	RGD1565592
Aff2	293922	LOC293922
Aff2	293922	RGD1565592
Galnt11	311952	
Fam3b	304050	LOC304050
Fam3b	304050	RGD1311662
Olr1736	405203	Or14
Cfb	294257	Bf
Cfb	294257	Da1-24
Cfb	294257	MGC94594
Dkc1	170944	Nap57
		
		
Galnt17	288611	Wbscr17
C2	24231	
Pear1	295293	LOC295293
Pear1	295293	MGC188434
Pear1	295293	RGD1305653
Ass1	25698	Ass
Ass1	25698	ASSA
Nceh1	294930	Aadacl1
Nceh1	294930	LOC294930
Nceh1	294930	NCEH
Nceh1	294930	RGD1311104
Rcn1	362182	LOC362182
Rcn1	362182	Rcn
Mlph	316620	LOC316620
Nelfe	294258	Rd
Nelfe	294258	Rdbp
	103692328	
		
Nae1	84019	Appbp1
Nae1	84019	LOC291815
Nae1	84019	RGD1563180
RGD735065	294311	MGC72991
		
Hdhd3	688746	LOC688746
Gpbar1	338443	M-BAR
Gpbar1	338443	Tgr5
		
Olr1737	405349	Or13
		
P2ry4	63843	P2Y4
Gmps	295088	LOC295088
Vom2r22	690758	LOC100910711
Vom2r22	690758	LOC690758
Cul4a	361181	LOC361181
Cul4a	361181	RGD1563853
Vom2r18	286984	LOC286984
Zbtb37	304918	LOC304918
Zbtb37	304918	RGD1308731
Pi16	294312	LOC294312
Cmtm5	290214	Cklfsf5
Cmtm5	290214	LOC290214
		
		
		
Olr1738	406039	Or12
Olr1738	294186	Or12
Mas1l	404641	LOC308103
Mas1l	404641	Mgrb
Mas1l	404641	MrgH,GPR90
Mas1l	404641	MrgHGPR90
Mas1l	404641	Mrgprh
Tg	24826	Tgn
Arr3	171107	cArr
		
Olr1739	405202	MOR156-2b
Olr1739	405202	Or11
		
		
		
Mtch1	294313	LOC294313
		
		
		
		
Slfn13	303378	LOC303378
Slfn13	303378	rSLFN13
Slfn13	303378	Slfn8
Cd96	498079	
Usp13	310306	LOC310306
		
Phf8	317425	LOC317425
Phf8	317425	RGD1561065
Terb1	307615	Ccdc79
Terb1	307615	LOC307615
Terb1	307615	RGD1310400
Mapt	29477	MGC156663
Mapt	29477	Mtapt
Mapt	29477	PHF-tau
Mapt	29477	pTau
Mapt	29477	Tau
Lss	81681	OSC
		
Cnga3	85257	CNGgust
Zbed5	288622	LOC288622
Zbed5	288622	RGD1559988
Zbed5	288622	Scand3
		
LOC100909869	294343	LOC294343
LOC100909869	294343	RGD1565460
LOC100909869	294343	Znf280b
LOC103690173	294343	LOC294343
LOC103690173	294343	RGD1565460
LOC103690173	294343	Znf280b
Zfp280b	294343	LOC294343
Zfp280b	294343	RGD1565460
Zfp280b	294343	Znf280b
Tmbim1	316516	MGC94053
LOC100911516	100911516	
		
		
		
Ddt	29318	
Upf1	684558	LOC684558
Aamp	301512	LOC301512
		
Trim68	684189	LOC684189
		
		
Pnkd	100188944	MGC188259
Pnkd	100188944	Mr-1
LOC100910798	100910798	
C1d	289810	LOC289810
C1d	289810	MGC188504
C1d	289810	RGD1560600
		
LOC100911516	316643	
Chchd2	316643	
RT1-M3-1	24747	4B2/3.7
RT1-M3-1	24747	H2-M3
RT1-M3-1	24747	RanoM3
RT1-M3-1	24747	RanoM301
RT1-M3-1	24747	RanoM302
RT1-M3-1	24747	RT1-M3
Cabin1	94165	Cain
Dars2	304919	aspRS
Dars2	304919	LOC304919
Dars2	304919	MGC124683
Dars2	304919	RGD1308286
Sla	338477	SLAP-1
Sla	338477	Slap1
Alad	25374	
Casp8ap2	313128	LOC313128
		
		
Magebl1	302438	LOC302438
Magebl1	302438	MGC187533
Magebl1	302438	RGD1559523
		
Ocm2	25503	Ocm
Ocm2	25503	OM
		
Evi5l	304201	LOC304201
Evi5l	304201	RGD1561962
Fkbp3	299104	LOC299104
LOC103692984	103692984	
		
Dnajc17	311329	LOC311329
Dnajc17	311329	RGD1308015
		
Grasp	192254	
		
Cul1	362356	LOC362356
Acvr1b	29381	ACTR-IB
Acvr1b	29381	ALK-4
Acvr1b	29381	Skr2
Tspy1	25223	rTSPY
Tspy1	25223	Tspy
Susd2	294335	LOC294335
Susd2	294335	MGC189067
Lars1	291624	Lars
Lars1	291624	LOC291624
Lars1	291624	MGC105585
Galntl5	499968	Galnt15
Pdxdc1	103689979	LOC304721
Pdxdc1	103689979	MGC189517
Pdxdc1	103689979	RGD1562597
Pdxdc1	304721	LOC304721
Pdxdc1	304721	MGC189517
Pdxdc1	304721	RGD1562597
Phkg1	29353	Phkg
Phkg1	29353	PHKIN01
		
		
		
	302435	
LOC108348190	103691699	
LOC108348190	108348190	
LOC108348190	25313	
		
Ntan1	103690022	LOC360462
Ntan1	103690022	MGC108792
Ntan1	103690022	RGD1305160
		
		
Ccz1b	360768	Ccz1
Ccz1b	360768	LOC360768
Ccz1b	360768	RGD1306410
Atat1	361789	3110080J08Rik
Atat1	361789	FLJ13158
Atat1	361789	Mec17
Atat1	361789	RGD1303066
Atat1	361789	TAT
Ggt1	116568	GGLUT
Ggt1	116568	Ggt
Ggt1	116568	GGT 1
Ggt1	116568	Ggtp
Fancm	314172	LOC314172
Fancm	314172	RGD1307897
		
		
		
		
MGC114483	302434	
Lrrc75b	100365744	Fam211b
Lrrc75b	100365744	LOC100365744
Nkain2		LOC102551716
RGD1305347	362576	LOC362576
Pdzd11	302422	LOC302422
Pdzd11	302422	MGC188839
Pdzd11	302422	RGD1560007
		
		
		
Snrpd3	687711	LOC687711
		
		
		
Smarce1	303518	BAF57
Smarce1	303518	LOC303518
Smarce1	303518	RGD1304726
Gucd1	687713	LOC687713
Gucd1	687713	MGC189376
		
LOC103694540	103694540	ZFY
Mphosph8	290270	Ab2-008
Mphosph8	290270	LOC290270
Mphosph8	290270	MGC116256
Mphosph8	290270	RGD1305133
		
		
Gin1	316687	GIN-1
Gin1	316687	LOC316687
Gin1	316687	RGD1307449
Arid5b	309728	LOC309728
		
Tmem26	309724	LOC309724
Mageb4	317271	LOC317271
Mageb4	317271	MGC187551
Mageb4	317271	RGD1561997
LOC100361636	689229	
LOC100361636	100361636	
		
Tmem125		LOC313545
Tmem125		MGC105818
Tmem125		RGD1311937
Timm10b	84384	Fxc1
Timm10b	84384	tim10b
Timm10b	84384	Tim9b
		
Fstl5	365823	LOC365823
RGD1559970	503444	LOC503444
Ercc5	301382	Ercc5_mapped
Ercc5	301382	Xpg
RGD1561382	302432	LOC302432
		
Smim3	286910	Nid67
Dnhd1	690115	Dnhd1-ps1
Dnhd1	690115	LOC690093
Dnhd1	690115	LOC690115
		
Fyn	25150	
Ntrk1	59109	p140-TrkA
Ntrk1	59109	Trk
Ntrk1	59109	trk-A
Ippk	306808	C9orf12
Ippk	306808	LOC306808
Ippk	306808	RGD1311271
Ippk	306808	rIpk1
	362498	
		
Mageb18	317270	LOC317270
Mageb18	317270	MGC114496
Mageb18	317270	RGD1560369
Cenpl	289150	CENP-L
Cenpl	289150	LOC289150
Cenpl	289150	MGC125045
Cenpl	289150	RGD1311868
Nrxn1	60391	Nrxn1b
		
Ddi1	367012	LOC367012
Ddi1	367012	RGD1559430
Cfap57	679641	LOC679641
Pdgfd	66018	PDGF-D
Pdgfd	66018	rSCDGF-B
Pdgfd	66018	SCDGF-B
Pdgfd	66018	Scdgfb
		
		
Cd164	83689	MGC-24
Cd164	83689	MGC-24v
Cd164	83689	MUC-24
		
		
		
		
		
		
LOC102554658	102554658	
Mis18bp1	689296	LOC314173
Mis18bp1	689296	LOC689296
Mis18bp1	689296	RGD1305497
NEWGENE_2134	108348160	apo-CI
NEWGENE_2134	108348160	Apo-CIB
NEWGENE_2134	108348160	apoC-I
NEWGENE_2134	108348160	ApoC-IB
NEWGENE_2134	108348160	LRRG04
NEWGENE_2134	108348160	Apoc1
Apoc1	108348160	apo-CI
Apoc1	108348160	Apo-CIB
Apoc1	108348160	apoC-I
Apoc1	108348160	ApoC-IB
Apoc1	108348160	LRRG04
Apoc1	108348160	Apoc1
NEWGENE_2134	25292	apo-CI
NEWGENE_2134	25292	Apo-CIB
NEWGENE_2134	25292	apoC-I
NEWGENE_2134	25292	ApoC-IB
NEWGENE_2134	25292	LRRG04
NEWGENE_2134	25292	Apoc1
Apoc1	25292	apo-CI
Apoc1	25292	Apo-CIB
Apoc1	25292	apoC-I
Apoc1	25292	ApoC-IB
Apoc1	25292	LRRG04
Apoc1	25292	Apoc1
Slf1	294601	Ankrd32
Slf1	294601	LOC294601
Lrit3	502596	LOC502596
Lrit3	502596	RGD1559637
Foxo3	294515	Fkhrl1
Foxo3	294515	Foxo3a
Foxo3	294515	LOC294515
		
		
Rnf217	292188	Ibrdc1
Rnf217	292188	LOC292188
		
		
		
Plcxd2	363781	LOC363781
Plcxd2	363781	RGD1563504
		
LOC691918	691918	
LOC691918	100911033	
Sumf2	360800	MGC108793
Kif4a	84393	Kif4
		
Snx3	684097	LOC684097
Pcid2	361182	LOC361182
Pcid2	361182	RGD1307041
Dync1li2	81655	Dncli2
Dync1li2	81655	Lic2
Dync1li2	81655	MGC108664
		
Prdm1	309871	LOC309871
Cyb561	303601	LOC303601
Col11a2	294279	Col11a2_mapped
Chpf2	296733	LOC296733
Chpf2	296733	RGD1306404
Ppip5k2	501194	LOC501194
Ppip5k2	501194	MGC114398
		
		
		
Sry	25221	Sry1
Sry	25221	Sry3BI
Sry	25221	Tdf
Sry	25221	Tdy
Klhl20	304920	LOC304920
Klhl20	304920	RGD1309490
Prep	83471	PE
Prep	83471	rPop
		
Slfn2	303380	LOC303380
LOC100361933	100361933	
		
LOC100909830	100909830	
LOC103690064	100909830	
LOC103689922	103689922	
Rrh	310869	LOC310869
RGD1560883	294603	LOC294603
		
Popdc3	641520	LOC641520
Psma3l	408248	Psma3
Psma3	408248	Psma3
Psma3l	29670	Psma3
Psma3	29670	Psma3
Nr4a1	79240	HMR
Nr4a1	79240	Ngfi-b
Nr4a1	79240	Nur77
Pak4	292756	LOC292756
Cers1	290658	Lass1
Cers1	290658	LOC290658
Bves	365603	Popdc1
Gdf1	306351	LOC306351
Arx	317268	LOC317268
Arx	317268	RGD1562672
Smg6	287522	LOC287522
Smg6	287522	LOC303309
Smg6	287522	LRRGT00040
Smg6	287522	RGD1309609
Fgb	24366	Ab1-181
Fgb	24366	Ab1-216
Fgb	24366	Ac1-581
Gdpd2	302421	LOC302421
Gdpd2	302421	RGD1560780
		
Ebna1bp2	100912375	Ebp2
Ebna1bp2	100912375	MGC105572
LOC108348080	100912375	Ebp2
LOC108348080	100912375	MGC105572
Ebna1bp2	108348080	Ebp2
Ebna1bp2	108348080	MGC105572
LOC108348080	108348080	Ebp2
LOC108348080	108348080	MGC105572
		
Ncs1	65153	Freq
Ncs1	65153	NCS-1
Srr	303306	MGC94291
Grik2	54257	GluK2
Grik2	54257	gluR-6
Grik2	54257	GluR6
Tsr1	100360406	LOC100360406
Rps11	81774	
Slc39a10	363229	LOC363229
		
	102551559	
	289152	
Olr1742	294196	MOR156-2a
Olr1742	294196	Or9
Olr1742	294196	ratchr20-1437944-1438873_ORF
Pappa1	313262	LOC313262
Pappa1	313262	Pappa
LOC691918	691918	
LOC691918	103691872	
Gar1	499709	LOC499709
Gar1	499709	Nola1
Rttn	291377	LOC291377
		
LOC100912599	100912599	
LOC679739	100912599	
LOC100912599	679739	
LOC679739	679739	
Phldb2	685611	LOC685611
Atg101	300240	MGC94201
Atg101	300240	RGD1359310
		
Insrr	60663	IRR
Insrr	60663	Sirr
LOC100912608	100911668	
LOC100911668	100911668	
Hoxa10	100911668	
LOC100912608	100912608	
LOC100911668	100912608	
Hoxa10	100912608	
Rrp8	308911	LOC308911
Rrp8	308911	MGC105831
Rrp8	308911	RGD1308302
Olr1743	294197	MOR121-1
Olr1743	294197	Or8
Olr1743	294197	ratchr20-1445925-1444984_ORF
Krt222	497994	Ka21p
Krt222	497994	LOC497994
Krt222	497994	RGD1560383
Olr206	293353	
Wdfy3	305164	LOC305164
		
Sgpp1	81536	LOC81536
Sgpp1	81536	Spp1
Cct6a	288620	LOC288620
Cct6a	288620	MGC125121
		
Proz	306608	LOC306608
		
		
		
Ace3	498012	LOC498012
Ace3	498012	RGD1561299
Trim39	309591	Rnf23
Pola1	85241	
Fry	304244	LOC304244
Fry	304244	RGD1307034
Iqsec2	685244	LOC685244
Iqsec2	685244	RGD1562109
Ace	24310	CD143
Ace	24310	Dcp1
Ace	24310	StsRR92
		
		
		
		
Ppa2	310856	LOC310856
Ppa2	310856	RGD1307965
Abcf2	311959	LOC311959
		
RGD1562136	501195	LOC501195
Nccrp1	292755	LOC292755
Nccrp1	292755	RGD1305932
		
LOC100912608	100911668	
LOC100911668	100911668	
Hoxa10	100911668	
LOC100912608	103692129	
LOC100911668	103692129	
Hoxa10	103692129	
Flt3lg	103691134	LOC100363556
Flt3lg	103691134	LOC102547607
Flt3lg	103691134	LOC103691111
Prdx6	94167	1-Cys PRX
Prdx6	94167	aiPLA2
Prdx6	94167	NSGPx
Olr1744	294198	MOR263-3
Olr1744	294198	Or7
LOC100912599	679739	
LOC679739	679739	
	364029	
Olr205	405392	
Rpl13a	317646	
Slfn4	114247	Cdk107
Slfn4	114247	LOC102553282
Slfn4	114247	Slfn3
LOC688925	688925	LRRGT00083
Gpbp1l2	689229	LOC680460
Gpbp1l2	100361476	LOC680460
Gpbp1l2	100361636	LOC680460
Gpbp1l2	680460	LOC680460
Zbtb12	309613	MGC189499
Zbtb12	309613	Ng35
Ralbp1	84014	MGC108645
Ralbp1	84014	RIP1
Ralbp1	84014	RLIP76
Krt24	287675	CK-24
Krt24	287675	K24
Krt24	287675	Ka24
		
Krt80	315318	CK-80
Krt80	315318	K80
Krt80	315318	Kb2
Krt80	315318	Kb20
LOC103689971	171455	Rsec5
LOC103689971	171455	Sec5l1
Exoc2	171455	Rsec5
Exoc2	171455	Sec5l1
Sh2d2a	310688	
Plrg1	60376	MGC105439
Ccn4	65154	ELM-1
Ccn4	65154	MGC93340
Ccn4	65154	WISP-1
Ccn4	65154	Wisp1
RGD1307100	294978	LOC294978
RGD1307100	294978	LOC361931
RGD1307100	294978	LOC361932
RGD1307100	294978	MGC112866
RGD1307100	294978	RGD1309985
RGD1307100	294978	RGD1561393
Eif4e	117045	eIF-4E
Eif4e	117045	MGC93265
LOC103690165	103690165	
		
Reg1a	24714	ICRF
Reg1a	24714	PSP
Reg1a	24714	PTP
Reg1a	24714	Reg
Reg1a	24714	Reg1
Reg1a	24714	Rgp1
Reg1a	24714	RGPI
		
Ebna1bp2	108348080	Ebp2
Ebna1bp2	108348080	MGC105572
LOC108348080	108348080	Ebp2
LOC108348080	108348080	MGC105572
Ebna1bp2	114021	Ebp2
Ebna1bp2	114021	MGC105572
LOC108348080	114021	Ebp2
LOC108348080	114021	MGC105572
		
Olr204	293351	LOC100911377
		
Psph	304429	LOC304429
Psph	304429	MGC109524
Psph	304429	PSP
Lyrm2	690354	LOC690354
Sycn		Syl
Cope	290659	LOC290659
Rbmy1j	103694544	LOC103694544
Rbmy1j	103694544	RBMY
Far1	293173	LOC293173
Far1	293173	Mlstd2
Ivns1abp	289089	LOC289089
Gckr	25658	GLRE
Gckr	25658	MGC93611
Atp8b4	311396	LOC311396
Atp8b4	311396	MGC114491
Olr1746	405201	Or5
Ubd	29168	
		
		
		
		
Gpr107	311857	LOC311857
Krt25	303519	CK-25
Krt25	303519	K25
Krt25	303519	K25A
Krt25	303519	Ka38
Krt25	303519	Krt25A
Rsph10b	288478	LOC288478
Rsph10b	288478	RGD1311893
Krt7	300242	CK-7
Krt7	300242	K7
Krt7	300242	Krt2-7
Krt7	300242	LOC300242
Pou5f2	680620	LOC679507
Pou5f2	680620	LOC680620
Pou5f2	680620	Sprm-1
Pou5f2	680620	Sprm1
		
Fam172a	294606	LOC294606
Fam172a	294606	RGD1305526
Tsacc	361979	LOC361979
Tsacc	361979	RGD1304953
Nrm	361791	
Rhbg	310625	
Ankrd6	500430	LOC500430
Ankrd6	500430	MGC188478
RGD1302996	294231	MGC108866
RGD1302996	294231	MGC15854
Tmprss7	288118	LOC288118
		
RT1-Ha	24986	MGC116352
RT1-Ha	24986	RT1-Ha_mapped
RT1-Ha	24986	RT1.Ha
Dhx16	294232	Dbp2
Dhx16	294232	Ddx16
		
Ppp1r18	361790	Kiaa1949
Ppp1r18	361790	LOC361790
Ppp1r18	361790	RGD1309543
Dlg3	58948	Dlgh3
Dlg3	58948	SAP-102
Dlg3	58948	SAP102
		
Armt1	292267	LOC292267
Armt1	292267	RGD1305235
Bbs9	315484	LOC315484
Bbs9	315484	RGD1308472
		
Myo16	192253	Loc192253
Myo16	192253	Myr8
Trim32	313264	LOC313264
Trim32	313264	MGC109467
Astn2	100361323	LOC100361323
Astn2	100361323	LOC362531
Dnah7	252893	axo b
Dnah7	252893	LOC363230
		
		
		
Ndrg1	299923	LOC299923
Ndrg1	299923	Ndr1
Tnfsf4	89814	Ox40l
Tnfsf4	89814	Tnlg2b
Uba1y	25225	Ube1y
Uba1y	25225	Ube1y1
		
Samd4b	308473	LOC308473
Samd4b	308473	RGD1305597
		
		
Olr1748	405199	Or3
Odam	641555	Apin
Reg3g	24620	Pap3
Reg3g	24620	PAPIII
Krt26	407758	Ka39
LOC108352727		
Ssx2ip	308023	ADIP
Ssx2ip	308023	LOC308023
		
RT1-DOa	24984	H2-Oa
Ube2j1	297961	LOC297961
	100909544	
	294276	
Chd9	307726	CReMM
Chd9	307726	LOC307726
Rpp21	406230	Flj22638
Fbxw7	100360914	LOC100360914
		
Naa20	362228	LOC362228
Naa20	362228	Nat5
Arpc5	360854	LOC360854
Arpc5	360854	MGC116419
Ehmt2	361798	Bat8
Ehmt2	361798	G9a
Ehmt2	361798	Ng36
Nipsnap2	498174	Gbas
Nipsnap2	498174	LOC498174
		
Aqp3	65133	AQP-3
Aqp3	65133	MGC156623
		
Apobec4	498251	LOC498251
Mpv17l	100362572	LOC100362572
Ccdc170	292266	LOC292266
Ccdc170	292266	RGD1310945
		
		
		
Pcyt1b	286936	CCT B
Pcyt1b	286936	CCT-beta
Pcyt1b	286936	Cctbeta
Pcyt1b	286936	CT B
Pcyt1b	286936	CTB
Nr2c2ap	361128	LOC361128
Nr2c2ap	361128	MGC112689
Catip	690437	LOC690437
Lrrtm4	500219	LOC500219
Lrrtm4	500219	MGC188202
Lrrtm4	500219	RGD1560707
Olr1749	294203	MOR256-20
Olr1749	294203	Or2
		
Krt27	450229	CK-27
Krt27	450229	K27
Krt27	450229	Ka40
		
Olr1750	294204	MOR256-21
Olr1750	294204	Olfr90
Olr1750	294204	Or1
LOC108348326	108348326	LOC100909787
LOC108348326	108348326	PAF-3
Pex12	108348326	LOC100909787
Pex12	108348326	PAF-3
LOC108348326	116718	LOC100909787
LOC108348326	116718	PAF-3
Pex12	116718	LOC100909787
Pex12	116718	PAF-3
LOC100912181	100909847	
LOC100912181	100912181	
Irf4	291100	LOC291100
Zmynd12	313552	LOC313552
Pms2	288479	LOC288479
Kcnh6	116745	ERG-2
Kcnh6	116745	Erg2
		
Eif4e3	297481	LOC297481
Anxa10	498622	LOC498622
Anxa10	498622	RGD1560956
LOC108348072	100909593	DMA1
LOC108348072	100909593	Hla-dma
LOC108348072	100909593	RT1.DMa
LOC108348072	100909593	RT1.Ma
RT1-DMa	100909593	DMA1
RT1-DMa	100909593	Hla-dma
RT1-DMa	100909593	RT1.DMa
RT1-DMa	100909593	RT1.Ma
		
LOC685680	685680	
Tnfsf18	364031	LOC364031
Tnfsf18	364031	Tnlg2a
Krt28	360623	Ka41
Krt28	360623	Krt25d
Krt28	360623	LOC360623
Mrps17	288621	LOC288621
Nr2f1	81808	COUP-TFI
Nr2f1	81808	LOC360330
		
		
		
		
Krt83	681126	LOC681126
Paf1	361531	LOC361531
Paf1	361531	MGC114568
Paf1	361531	RGD1306219
Ugt2b35	83808	MGC93327
Ugt2b35	83808	Ugt2b12
Ugt2b35	83808	Ugt2b15
Ugt2b35	83808	Ugt2b36
Ugt2b35	83808	Ugt2b4
Cct3	295230	MGC72950
Nup214	296634	LOC296634
Nup214	296634	RGD1304977
Ugt2b15	266685	LOC102550618
Ugt2b15	266685	LOC102550717
Ugt2b15	266685	LOC689702
Ugt2b15	266685	Rlug38
Ugt2b15	266685	Udpgt
Ugt2b15	266685	UDPGT 2B17
Ugt2b15	266685	UDPGT 2B3
Ugt2b15	266685	UDPGT 2B5
Ugt2b15	266685	Udpgtr-3
Ugt2b15	266685	Ugt2b17
Ugt2b15	266685	Ugt2b3
Ugt2b15	266685	Ugt2b5
Ugt2b	266685	LOC102550618
Ugt2b	266685	LOC102550717
Ugt2b	266685	LOC689702
Ugt2b	266685	Rlug38
Ugt2b	266685	Udpgt
Ugt2b	266685	UDPGT 2B17
Ugt2b	266685	UDPGT 2B3
Ugt2b	266685	UDPGT 2B5
Ugt2b	266685	Udpgtr-3
Ugt2b	266685	Ugt2b17
Ugt2b	266685	Ugt2b3
Ugt2b	266685	Ugt2b5
Ugt2b37	266685	LOC102550618
Ugt2b37	266685	LOC102550717
Ugt2b37	266685	LOC689702
Ugt2b37	266685	Rlug38
Ugt2b37	266685	Udpgt
Ugt2b37	266685	UDPGT 2B17
Ugt2b37	266685	UDPGT 2B3
Ugt2b37	266685	UDPGT 2B5
Ugt2b37	266685	Udpgtr-3
Ugt2b37	266685	Ugt2b17
Ugt2b37	266685	Ugt2b3
Ugt2b37	266685	Ugt2b5
Ugt2b15	29623	LOC102550618
Ugt2b15	29623	LOC102550717
Ugt2b15	29623	LOC689702
Ugt2b15	29623	Rlug38
Ugt2b15	29623	Udpgt
Ugt2b15	29623	UDPGT 2B17
Ugt2b15	29623	UDPGT 2B3
Ugt2b15	29623	UDPGT 2B5
Ugt2b15	29623	Udpgtr-3
Ugt2b15	29623	Ugt2b17
Ugt2b15	29623	Ugt2b3
Ugt2b15	29623	Ugt2b5
Ugt2b	29623	LOC102550618
Ugt2b	29623	LOC102550717
Ugt2b	29623	LOC689702
Ugt2b	29623	Rlug38
Ugt2b	29623	Udpgt
Ugt2b	29623	UDPGT 2B17
Ugt2b	29623	UDPGT 2B3
Ugt2b	29623	UDPGT 2B5
Ugt2b	29623	Udpgtr-3
Ugt2b	29623	Ugt2b17
Ugt2b	29623	Ugt2b3
Ugt2b	29623	Ugt2b5
Ugt2b37	29623	LOC102550618
Ugt2b37	29623	LOC102550717
Ugt2b37	29623	LOC689702
Ugt2b37	29623	Rlug38
Ugt2b37	29623	Udpgt
Ugt2b37	29623	UDPGT 2B17
Ugt2b37	29623	UDPGT 2B3
Ugt2b37	29623	UDPGT 2B5
Ugt2b37	29623	Udpgtr-3
Ugt2b37	29623	Ugt2b17
Ugt2b37	29623	Ugt2b3
Ugt2b37	29623	Ugt2b5
Ugt2b15	24862	LOC102550618
Ugt2b15	24862	LOC102550717
